ShiftX   ShiftY   Rotation
50 50 6.30657
50 50 154.271
50 50 46.1304
50 50 64.5001
50 50 57.4904
50 50 11.7152
50 50 1.56883
50 50 13.6291
50 50 86.379
50 50 44.4562
50 50 49.8593
50 50 44.0056
50 50 68.28
50 50 12.2251
50 50 24.8375
50 50 27.3216
50 50 42.7786
50 50 13.0927
50 50 26.0768
50 50 128.164
50 50 89.8275
50 50 65.6849
50 50 24.5445
50 50 101.506
50 50 23.2125
50 50 31.6314
50 50 174.106
50 50 120.493
50 50 173.963
50 50 48.4892
50 50 125.41
50 50 42.0528
50 50 124.003
50 50 12.1678
50 50 22.3669
50 50 6.08791
50 50 136.785
50 50 164.206
50 50 2.37611
50 50 14.3496
50 50 101.549
50 50 17.7334
50 50 171.157
50 50 136.526
50 50 129.729
50 50 29.041
50 50 54.8431
50 50 9.51592
50 50 91.2044
50 50 90.8152
50 50 151.995
50 50 144.212
50 50 128.529
50 50 104.036
50 50 1.77218
50 50 124.675
50 50 25.3076
50 50 110.458
50 50 21.5298
50 50 170.094
50 50 50.1954
50 50 143.21
50 50 150.069
50 50 29.9016
50 50 85.4043
50 50 174.225
50 50 158.234
50 50 142.72
50 50 14.9144
50 50 86.4129
50 50 131.475
50 50 132.732
50 50 53.5162
50 50 123.442
50 50 18.5249
50 50 58.1862
50 50 57.9131
50 50 156.715
50 50 5.23694
50 50 153.097
50 50 32.8233
50 50 14.6984
50 50 22.0899
50 50 11.3852
50 50 39.0152
50 50 159.871
50 50 86.7267
50 50 61.3721
50 50 164.689
50 50 142.436
50 50 101.828
50 50 88.8758
50 50 0.283169
50 50 35.8457
50 50 10.0156
50 50 143.717
50 50 143.42
50 50 82.9842
50 50 43.7544
50 50 102.595
50 50 61.4173
50 50 139.075
50 50 38.6362
50 50 164.502
50 50 58.233
50 50 130.479
50 50 40.3493
50 50 33.0164
50 50 23.2119
50 50 165.503
50 50 3.85158
50 50 126.39
50 50 71.3492
50 50 21.4197
50 50 130.957
50 50 77.9382
50 50 118.946
50 50 69.1809
50 50 86.4854
50 50 12.6038
50 50 129.795
50 50 110.207
50 50 95.7411
50 50 112.11
50 50 143.112
50 50 166.393
50 50 35.1076
50 50 144.041
50 50 170.018
50 50 68.0839
50 50 111.887
50 50 144.995
50 50 57.4062
50 50 68.2829
50 50 122.12
50 50 84.0737
50 50 34.2975
50 50 49.9883
50 50 78.9415
50 50 64.2508
50 50 106.426
50 50 111.432
50 50 155.307
50 50 52.4281
50 50 4.431
50 50 123.719
50 50 126.199
50 50 20.768
50 50 52.827
50 50 87.4237
50 50 48.7685
50 50 104.538
50 50 54.1168
50 50 177.689
50 50 79.3073
50 50 52.9711
50 50 128.47
50 50 62.2079
50 50 136.126
50 50 121.567
50 50 18.0715
50 50 80.001
50 50 179.87
50 50 118.764
50 50 39.417
50 50 91.9149
50 50 3.11299
50 50 7.36089
50 50 2.60814
50 50 83.6078
50 50 8.65603
50 50 64.3428
50 50 168.145
50 50 35.7023
50 50 142.788
50 50 87.1222
50 50 146.69
50 50 116.489
50 50 109.324
50 50 47.8765
50 50 137.895
50 50 155.451
50 50 18.2842
50 50 148.347
50 50 119.176
50 50 83.596
50 50 167.251
50 50 165.218
50 50 1.00874
50 50 108.45
50 50 56.7773
50 50 95.7805
50 50 173.606
50 50 34.4597
50 50 156.382
50 50 38.0435
50 50 126.976
50 50 30.5069
50 50 114.139
50 50 37.8152
50 50 134.714
50 50 86.9659
50 50 50.2403
50 50 67.0839
50 50 98.6368
50 50 1.58535
50 50 58.8454
50 50 139.375
50 50 26.3271
50 50 142.104
50 50 122.231
50 50 118.735
50 50 165.925
50 50 49.7925
50 50 171.807
50 50 38.0874
50 50 167.074
50 50 48.9265
50 50 44.2343
50 50 26.7803
50 50 71.7518
50 50 18.9496
50 50 37.2265
50 50 108.734
50 50 101.147
50 50 5.45444
50 50 43.6622
50 50 10.6276
50 50 79.7136
50 50 96.356
50 50 47.8243
50 50 110.776
50 50 132.189
50 50 6.78637
50 50 145.858
50 50 165.366
50 50 106.789
50 50 70.8421
50 50 5.73369
50 50 123.707
50 50 85.1697
50 50 93.2574
50 50 85.5765
50 50 115.03
50 50 76.1748
50 50 161.03
50 50 151.85
50 50 124.192
50 50 61.4843
50 50 154.482
50 50 118.886
50 50 42.2266
50 50 113.197
50 50 100.599
50 50 153.013
50 50 100.042
50 50 77.1642
50 50 157.896
50 50 54.0398
50 50 47.6625
50 50 157.023
50 50 10.421
50 50 167.337
50 50 104.945
50 50 118.805
50 50 44.738
50 50 18.6797
50 50 109.838
50 50 56.7658
50 50 140.985
50 50 156.705
50 50 36.3647
50 50 172.062
50 50 13.0975
50 50 72.8704
50 50 132.291
50 50 80.9882
50 50 92.5514
50 50 122.779
50 50 16.4398
50 50 74.7117
50 50 178.813
