ShiftX   ShiftY   Rotation
50 50 123.365
50 50 92.1946
50 50 129.916
50 50 128.624
50 50 67.2013
50 50 78.1225
50 50 117.071
50 50 93.8965
50 50 16.2827
50 50 149.163
50 50 98.5655
50 50 154.233
50 50 53.2731
50 50 29.7029
50 50 147.799
50 50 169.967
50 50 148.702
50 50 162.51
50 50 7.07072
50 50 54.9828
50 50 7.19266
50 50 114.568
50 50 158.385
50 50 75.1516
50 50 107.611
50 50 4.57196
50 50 100.364
50 50 52.7036
50 50 61.1474
50 50 79.3393
50 50 104.065
50 50 83.6155
50 50 105.484
50 50 101.374
50 50 121.224
50 50 60.8069
50 50 159.449
50 50 135.449
50 50 84.5614
50 50 33.1263
50 50 44.7503
50 50 68.6541
50 50 102.015
50 50 176.022
50 50 101.08
50 50 127.593
50 50 124.9
50 50 29.9164
50 50 16.2192
50 50 106.083
50 50 53.2627
50 50 81.5589
50 50 69.3204
50 50 107.829
50 50 108.569
50 50 3.80973
50 50 82.5326
50 50 151.989
50 50 152.778
50 50 75.0417
50 50 17.0386
50 50 37.071
50 50 118.031
50 50 16.8193
50 50 70.8154
50 50 46.3145
50 50 91.3682
50 50 161.228
50 50 155.799
50 50 8.85513
50 50 46.3456
50 50 23.4381
50 50 4.39788
50 50 127.639
50 50 152.031
50 50 22.0518
50 50 92.0176
50 50 71.3595
50 50 33.2762
50 50 10.809
50 50 110.646
50 50 112.961
50 50 49.4631
50 50 127.313
50 50 82.5704
50 50 34.7857
50 50 154.557
50 50 107.809
50 50 20.5129
50 50 57.8056
50 50 97.8237
50 50 169.327
50 50 161.51
50 50 23.4316
50 50 54.8232
50 50 158.543
50 50 10.1931
50 50 34.0253
50 50 136.311
50 50 86.773
50 50 36.8571
50 50 7.51281
50 50 99.1189
50 50 3.67739
50 50 25.7855
50 50 46.1894
50 50 26.3728
50 50 17.509
50 50 99.1451
50 50 33.2229
50 50 93.0221
50 50 163.739
50 50 61.6758
50 50 168.421
50 50 39.2235
50 50 40.6463
50 50 163.842
50 50 21.0383
50 50 15.6831
50 50 23.6649
50 50 49.0547
50 50 100.192
50 50 129.283
50 50 122.19
50 50 110.555
50 50 57.8818
50 50 100.643
50 50 42.4282
50 50 6.10245
50 50 148.584
50 50 42.608
50 50 127.14
50 50 79.6985
50 50 141.94
50 50 24.4098
50 50 141.253
50 50 96.7237
50 50 16.5509
50 50 145.968
50 50 52.4078
50 50 90.6435
50 50 167.133
50 50 128.698
50 50 151.452
50 50 20.6149
50 50 90.3143
50 50 66.3015
50 50 151.18
50 50 116.188
50 50 174.068
50 50 50.2361
50 50 167.814
50 50 71.0745
50 50 168.813
50 50 156.781
50 50 163.66
50 50 55.3283
50 50 16.1661
50 50 167.775
50 50 47.476
50 50 53.1137
50 50 133.798
50 50 149.775
50 50 86.3188
50 50 59.7319
50 50 159.466
50 50 14.5516
50 50 144.125
50 50 164.034
50 50 151.748
50 50 41.176
50 50 39.6263
50 50 109.877
50 50 0.928143
50 50 30.8867
50 50 9.91907
50 50 58.1069
50 50 62.5314
50 50 16.7126
50 50 0.952292
50 50 159.179
50 50 35.7151
50 50 142.523
50 50 60.2634
50 50 0.760304
50 50 169.587
50 50 46.0193
50 50 131.585
50 50 40.939
50 50 114.131
50 50 72.0382
50 50 99.4676
50 50 50.5659
50 50 136.357
50 50 25.1605
50 50 98.7988
50 50 87.2424
50 50 166.443
50 50 130.254
50 50 35.3955
50 50 40.1154
50 50 113.99
50 50 75.4302
50 50 177.017
50 50 60.3692
50 50 122.571
50 50 2.36512
50 50 55.7924
50 50 170.448
50 50 143.312
50 50 82.0639
50 50 5.26222
50 50 1.86841
50 50 20.2676
50 50 44.8029
50 50 49.6901
50 50 66.0505
50 50 54.6061
50 50 162.053
50 50 67.1896
50 50 145.795
50 50 20.0583
50 50 159.314
50 50 29.025
50 50 42.7022
50 50 177.232
50 50 126.015
50 50 146.445
50 50 69.4775
50 50 97.9451
50 50 66.2948
50 50 179.654
50 50 48.6419
50 50 126.754
50 50 159.357
50 50 108.476
50 50 119.52
50 50 56.2996
50 50 136.663
50 50 105.09
50 50 82.3088
50 50 77.6508
50 50 14.453
50 50 101.077
50 50 165.517
50 50 67.5378
50 50 20.6234
50 50 170.948
50 50 157.245
50 50 1.88088
50 50 149.952
50 50 163.521
50 50 127.33
50 50 144.553
50 50 105.538
50 50 105.981
50 50 153.558
50 50 167.951
50 50 84.4181
50 50 5.08597
50 50 28.0372
50 50 87.6617
50 50 125.236
50 50 179.755
50 50 143.183
50 50 173.921
50 50 41.3205
50 50 59.5747
50 50 20.8364
50 50 68.4003
50 50 166.362
50 50 108.886
50 50 63.0891
50 50 43.5726
50 50 165.887
50 50 170.547
50 50 61.75
50 50 85.4078
50 50 151.822
50 50 14.8386
50 50 43.5143
50 50 80.7793
50 50 84.3986
50 50 47.1085
50 50 158.778
50 50 27.1543
50 50 46.336
50 50 129.76
50 50 3.86358
50 50 114.847
50 50 132.289
50 50 131.64
50 50 122.759
50 50 68.7401
50 50 33.7176
50 50 178.222
50 50 141.255
50 50 86.9928
50 50 50.4023
50 50 31.998
50 50 159.334
50 50 141.667
50 50 111.75
50 50 172.411
50 50 131.301
50 50 2.35235
50 50 75.8542
50 50 124.642
50 50 128.775
50 50 170.465
50 50 140.281
50 50 126.211
50 50 36.9498
50 50 118.249
50 50 150.614
50 50 82.6043
50 50 74.1845
50 50 44.8588
50 50 116.702
50 50 16.2804
50 50 122.492
50 50 28.4344
50 50 31.7624
50 50 121.859
50 50 9.80298
50 50 102.212
50 50 23.8856
50 50 31.1119
50 50 72.3526
50 50 29.7203
50 50 62.6994
50 50 112.702
50 50 175.595
50 50 44.2678
50 50 93.0216
50 50 131.444
50 50 148.558
50 50 85.9248
50 50 109.432
50 50 79.9341
50 50 38.5289
50 50 127.654
50 50 126.966
50 50 88.4916
50 50 23.4728
50 50 77.5474
50 50 84.7853
50 50 143.273
50 50 35.4131
50 50 17.9725
50 50 118.5
50 50 52.4437
50 50 178.656
50 50 64.0865
50 50 155.325
50 50 136.765
50 50 107.212
50 50 110.413
50 50 108.145
50 50 7.25742
50 50 35.9068
50 50 92.9849
50 50 28.3994
50 50 64.1916
50 50 87.2887
50 50 10.4294
50 50 23.7196
50 50 161.234
