ShiftX   ShiftY   Rotation
50 50 170.502
50 50 35.4615
50 50 40.69
50 50 44.2943
50 50 120.76
50 50 58.8622
50 50 30.9033
50 50 95.6544
50 50 31.361
50 50 41.8386
50 50 86.9732
50 50 75.4944
50 50 86.8035
50 50 78.8388
50 50 129.909
50 50 14.9423
50 50 129.051
50 50 13.9147
50 50 29.1816
50 50 162.513
50 50 159.197
50 50 113.791
50 50 141.638
50 50 89.9987
50 50 48.5969
50 50 160.243
50 50 76.3134
50 50 138.902
50 50 172.911
50 50 88.2906
50 50 96.3006
50 50 141.274
50 50 113.196
50 50 153.668
50 50 108.246
50 50 48.1942
50 50 143.595
50 50 29.0012
50 50 168.737
50 50 167.198
50 50 38.7057
50 50 133.357
50 50 108.091
50 50 144.468
50 50 70.3603
50 50 96.684
50 50 174.466
50 50 84.9889
50 50 93.6002
50 50 115.539
50 50 26.1117
50 50 151.405
50 50 104.921
50 50 163.427
50 50 70.8886
50 50 18.3339
50 50 125.103
50 50 37.6
50 50 179.139
50 50 115.643
50 50 147.156
50 50 25.4635
50 50 51.6386
50 50 71.0621
50 50 3.28901
50 50 43.6262
50 50 62.7792
50 50 8.89883
50 50 105.392
50 50 132.601
50 50 20.2789
50 50 34.8818
50 50 23.5025
50 50 99.8412
50 50 87.0688
50 50 27.955
50 50 165.427
50 50 29.2919
50 50 58.1425
50 50 60.9785
50 50 59.0821
50 50 155.888
50 50 160.999
50 50 79.6496
50 50 30.8425
50 50 49.4792
50 50 85.9523
50 50 86.5557
50 50 148.814
50 50 36.8826
50 50 103.543
50 50 1.89323
50 50 136.244
50 50 31.0188
50 50 48.2186
50 50 1.62196
50 50 57.5134
50 50 21.9394
50 50 43.0976
50 50 69.8239
50 50 19.7479
50 50 70.1455
50 50 61.3374
50 50 147.495
50 50 57.8316
50 50 117.086
50 50 90.1661
50 50 174.22
50 50 8.57323
50 50 2.94374
50 50 57.9017
50 50 126.078
50 50 0.799694
50 50 168.143
50 50 132.727
50 50 32.8399
50 50 163.961
50 50 61.7183
50 50 125.068
50 50 17.6623
50 50 31.4363
50 50 167.183
50 50 152.67
50 50 92.3162
50 50 64.4229
50 50 35.2209
50 50 126.717
50 50 143.961
50 50 90.028
50 50 140.988
50 50 139.903
50 50 101.127
50 50 21.4286
50 50 40.0991
50 50 4.86967
50 50 71.2368
50 50 114.833
50 50 122.22
50 50 42.7642
50 50 61.4664
50 50 68.3311
50 50 135.738
50 50 102.111
50 50 85.1976
50 50 48.9714
50 50 13.8277
50 50 0.443045
50 50 36.4272
50 50 80.2243
50 50 48.714
50 50 30.727
50 50 174.672
50 50 173.296
50 50 133.473
50 50 34.6973
50 50 21.4398
50 50 159.174
50 50 118.604
50 50 43.0953
50 50 153.711
50 50 108.767
50 50 159.356
50 50 54.3279
50 50 155.895
50 50 122.563
50 50 121.702
50 50 29.9747
50 50 145.438
50 50 70.2549
50 50 112.117
50 50 153.392
50 50 163.369
50 50 48.6992
50 50 50.1578
50 50 169.272
