ShiftX   ShiftY   Rotation
50 50 143.409
50 50 38.4869
50 50 33.4587
50 50 40.0295
50 50 70.9665
50 50 1.9867
50 50 96.047
50 50 90.8246
50 50 72.5324
50 50 111.45
50 50 115.746
50 50 98.2843
50 50 113.722
50 50 42.3741
50 50 88.8534
50 50 122.193
50 50 27.8853
50 50 83.0887
50 50 24.6493
50 50 178.249
50 50 121.102
50 50 20.4502
50 50 96.2114
50 50 126.772
50 50 62.4299
50 50 111.736
50 50 98.8713
50 50 133.666
50 50 2.63773
50 50 161.456
50 50 66.6972
50 50 5.80694
50 50 72.1043
50 50 134.683
50 50 84.6632
50 50 3.3359
50 50 57.6557
50 50 57.8486
50 50 124.419
50 50 175.395
50 50 92.3128
50 50 114.284
50 50 110.26
50 50 28.9178
50 50 79.3803
50 50 134.428
50 50 39.2669
50 50 98.4153
50 50 16.6761
50 50 121.567
50 50 126.759
50 50 50.5874
50 50 174.052
50 50 139.519
50 50 102.844
50 50 40.8102
50 50 45.7615
50 50 153.491
50 50 74.8291
50 50 55.1482
50 50 129.885
50 50 119.896
50 50 77.0614
50 50 161.869
50 50 168.276
50 50 44.7639
50 50 86.306
50 50 91.3013
50 50 178.026
50 50 155.435
50 50 38.6864
50 50 84.27
50 50 114.426
50 50 173.209
50 50 148.712
50 50 96.0316
50 50 174.645
50 50 34.9223
50 50 133.792
50 50 174.926
50 50 10.6647
50 50 162.297
50 50 148.231
50 50 106.206
50 50 66.8732
50 50 105.424
50 50 119.875
50 50 91.7808
50 50 83.3574
50 50 25.5463
50 50 113.753
50 50 168.387
50 50 73.2787
50 50 120.361
50 50 131.821
50 50 35.978
50 50 172.893
50 50 57.8119
50 50 146.073
50 50 2.72943
50 50 38.1706
50 50 154.326
50 50 114.205
50 50 114.094
50 50 42.5856
50 50 13.7834
50 50 50.1909
50 50 53.1512
50 50 14.1128
50 50 46.4756
50 50 94.9441
50 50 121.867
50 50 125.967
50 50 177.048
50 50 127.062
50 50 157.551
50 50 155.189
50 50 171.841
50 50 88.0455
50 50 83.5258
50 50 165.689
50 50 131.564
50 50 8.55433
50 50 58.4394
50 50 137.922
50 50 44.9027
50 50 166.726
50 50 88.2962
50 50 27.4225
50 50 56.3729
50 50 31.0052
50 50 143.937
50 50 78.0114
50 50 50.4838
50 50 147.982
50 50 137.261
50 50 177.954
50 50 72.3289
50 50 129.899
50 50 80.7528
50 50 70.5043
50 50 55.6129
50 50 173.253
50 50 92.8851
50 50 5.20626
50 50 62.8584
50 50 29.3608
50 50 47.6519
50 50 84.7734
50 50 69.9148
50 50 142.679
50 50 32.2574
50 50 179.992
50 50 21.5219
50 50 72.7302
50 50 44.2783
50 50 58.452
50 50 178.692
50 50 63.5073
50 50 137.303
50 50 40.3911
50 50 67.8672
50 50 57.5736
50 50 75.0309
50 50 10.6846
50 50 171.894
50 50 85.0805
50 50 64.1806
50 50 110.394
50 50 7.4611
50 50 140.49
50 50 75.8116
50 50 176.788
50 50 88.2936
50 50 114.229
50 50 82.5648
50 50 53.3054
50 50 32.0759
50 50 93.1601
50 50 172.179
50 50 65.3103
50 50 122.508
50 50 114.264
50 50 128.953
50 50 105.845
50 50 112.334
50 50 99.5793
50 50 157.811
50 50 42.2414
50 50 46.2618
50 50 144.584
50 50 114.921
50 50 162.947
50 50 138.381
50 50 5.13183
50 50 3.79626
50 50 6.80217
50 50 46.301
50 50 99.8354
50 50 78.5798
50 50 141.8
50 50 162.646
50 50 93.2869
50 50 140.346
50 50 126.991
50 50 61.507
50 50 60.8488
50 50 177.154
50 50 78.6525
50 50 161.558
50 50 163.466
50 50 83.5369
50 50 139.447
50 50 6.39198
50 50 5.28327
50 50 38.7266
50 50 52.0853
50 50 130.073
50 50 174.116
50 50 111.9
50 50 19.4399
50 50 83.383
50 50 169.764
50 50 79.3007
50 50 29.9606
50 50 122.653
50 50 106.132
50 50 128.04
50 50 69.0562
50 50 64.0487
50 50 28.7425
50 50 178.942
50 50 102.291
50 50 68.7291
50 50 11.8474
50 50 18.2851
50 50 81.084
50 50 24.3318
50 50 115.121
50 50 80.0643
50 50 52.2917
50 50 3.2928
50 50 38.1392
50 50 111.8
50 50 52.93
50 50 103.895
50 50 12.4944
50 50 135.226
50 50 124.49
50 50 143.648
50 50 47.5497
50 50 105.701
50 50 120.503
50 50 98.3646
50 50 82.6224
50 50 26.8939
50 50 10.8751
50 50 34.1373
50 50 60.4027
50 50 120.425
50 50 144.507
50 50 115.718
50 50 12.8286
50 50 129.163
50 50 79.9364
50 50 50.7486
50 50 18.13
50 50 29.5672
50 50 170.951
50 50 19.8511
50 50 132.01
50 50 166.208
50 50 104.967
50 50 104.994
50 50 56.9864
50 50 178.11
50 50 101.786
50 50 146.03
50 50 103.591
50 50 110.988
50 50 108.133
50 50 49.0989
50 50 94.8648
50 50 115.926
50 50 120.077
50 50 172.872
50 50 63.3006
50 50 133.049
50 50 96.2612
50 50 37.2526
50 50 61.5577
50 50 11.4956
50 50 52.7694
50 50 36.8628
50 50 139.432
50 50 100.11
50 50 9.06386
50 50 51.7453
50 50 73.3333
50 50 60.4585
50 50 27.0214
50 50 75.2303
50 50 47.1526
50 50 47.5255
50 50 6.39129
50 50 55.2258
50 50 141.915
50 50 41.7872
50 50 66.0633
50 50 154.207
50 50 115.204
50 50 126.728
50 50 43.3481
50 50 123.324
50 50 62.787
50 50 167.297
50 50 123.899
50 50 82.9348
50 50 43.8558
50 50 81.6927
50 50 91.8168
50 50 153.047
50 50 8.07968
50 50 86.4464
50 50 129.076
50 50 120.85
50 50 125.835
50 50 17.8327
50 50 46.6989
50 50 118.552
50 50 157.462
50 50 98.4783
50 50 94.0526
50 50 64.3688
50 50 121.977
50 50 141.721
50 50 64.9146
50 50 162.658
50 50 175.205
50 50 33.6477
50 50 43.8727
50 50 160.578
50 50 114.198
50 50 25.1003
50 50 141.905
50 50 41.1278
50 50 1.53117
50 50 11.3051
50 50 119.83
50 50 64.3255
50 50 24.7552
50 50 65.7982
50 50 121.363
50 50 81.657
50 50 119.497
50 50 172.263
50 50 0.42669
50 50 71.6268
50 50 135.339
50 50 23.0325
50 50 129.726
50 50 22.6237
50 50 6.08937
50 50 169.837
50 50 113.864
50 50 155.369
50 50 132.737
50 50 5.56861
50 50 26.7908
50 50 102.119
50 50 97.6554
50 50 97.8507
50 50 50.8899
50 50 29.3266
50 50 154.205
50 50 174.142
50 50 40.3347
50 50 54.128
50 50 74.0871
50 50 116.289
50 50 120.925
50 50 102.054
50 50 73.1404
50 50 89.0147
50 50 96.8157
50 50 75.4641
50 50 165.756
50 50 73.103
50 50 68.5551
50 50 111.11
50 50 107.522
50 50 175.213
50 50 51.6233
50 50 72.6215
50 50 36.4366
50 50 83.5275
50 50 103.33
50 50 129.645
50 50 49.7093
50 50 131.457
50 50 147.102
50 50 17.3954
50 50 64.321
50 50 29.9643
50 50 62.5779
50 50 12.7496
50 50 32.5946
50 50 150.341
50 50 155.833
50 50 69.241
50 50 31.7171
50 50 59.483
50 50 79.6214
50 50 1.57318
50 50 81.6848
50 50 93.8158
50 50 102.938
50 50 174.572
50 50 36.6637
50 50 170.936
50 50 54.4554
50 50 98.9945
50 50 6.7235
50 50 86.723
50 50 85.0137
50 50 168.374
50 50 173.444
50 50 96.0003
50 50 159.159
50 50 105.983
50 50 31.946
50 50 25.7775
50 50 157.024
50 50 63.96
50 50 83.6169
50 50 159.238
50 50 6.87786
50 50 113.52
50 50 151.621
50 50 156.491
50 50 44.6111
50 50 33.2327
50 50 153.608
50 50 6.46766
50 50 20.4452
50 50 12.3671
50 50 72.0882
50 50 20.4831
50 50 30.5527
50 50 117.724
50 50 138.403
50 50 154.138
50 50 42.9261
50 50 14.7908
50 50 141.298
50 50 53.0831
50 50 68.5524
50 50 75.6383
50 50 49.3347
50 50 89.8084
50 50 91.9588
50 50 164.551
50 50 16.0206
50 50 126.448
50 50 142.989
50 50 84.0098
50 50 20.2214
50 50 135.801
50 50 49.5625
50 50 161.752
50 50 169.968
50 50 37.7781
50 50 111.5
50 50 172.603
50 50 98.4845
50 50 18.1822
50 50 91.5064
50 50 63.0227
50 50 27.8748
50 50 135.878
50 50 30.8519
50 50 96.9855
50 50 52.3523
50 50 148.095
50 50 126.625
50 50 22.5707
50 50 159.078
50 50 142.088
50 50 65.5569
50 50 20.3222
50 50 34.6227
50 50 138.799
50 50 4.83128
50 50 8.69774
50 50 56.7765
50 50 173.339
50 50 72.5184
50 50 113.302
50 50 72.011
50 50 105.247
50 50 150.522
50 50 158.856
50 50 76.5264
50 50 119.548
50 50 137.592
50 50 3.2043
50 50 160.906
50 50 123.765
50 50 57.1376
50 50 105.822
50 50 156.035
50 50 5.03611
50 50 131.503
50 50 23.3562
50 50 83.8687
50 50 45.5299
50 50 80.5602
50 50 78.4687
50 50 40.5247
50 50 26.0974
50 50 61.2288
50 50 101.66
50 50 163.148
50 50 104.83
50 50 137.705
50 50 42.6043
50 50 86.7555
50 50 73.6235
50 50 79.2224
50 50 106.527
50 50 102.844
50 50 132.189
50 50 23.0018
50 50 16.9805
50 50 121.823
50 50 53.9666
50 50 82.7041
50 50 142.603
50 50 68.3636
50 50 162.396
50 50 155.812
50 50 113.962
50 50 10.8335
50 50 153.45
50 50 85.7234
50 50 39.9852
