ShiftX   ShiftY   Rotation
50 50 99.9642
50 50 128.227
50 50 52.0335
50 50 39.3842
50 50 23.014
50 50 40.4586
50 50 62.1831
50 50 63.3033
50 50 168.985
50 50 48.6262
50 50 12.3642
50 50 5.76147
50 50 177.947
50 50 80.3561
50 50 38.7572
50 50 18.0696
50 50 169.797
50 50 119.157
50 50 1.59701
50 50 77.6689
50 50 107.836
50 50 72.7912
50 50 127.173
50 50 129.722
50 50 53.7363
50 50 109.382
50 50 169.057
50 50 111.551
50 50 145.196
50 50 114.372
50 50 90.3739
50 50 40.8742
50 50 42.5042
50 50 131.682
50 50 83.2248
50 50 157.972
50 50 84.9516
50 50 101.668
50 50 109.146
50 50 26.1802
50 50 5.91585
50 50 85.7713
50 50 8.68172
50 50 95.4154
50 50 155.776
50 50 135.244
50 50 31.9164
50 50 70.5412
50 50 96.6726
50 50 133.214
50 50 48.7032
50 50 33.7051
50 50 44.1188
50 50 54.2563
50 50 111.732
50 50 118.751
50 50 139.521
50 50 126.603
50 50 63.3378
50 50 30.7532
50 50 142.289
50 50 171.363
50 50 32.8499
50 50 44.3303
50 50 54.6375
50 50 42.4971
50 50 46.8056
50 50 93.6732
50 50 167.414
50 50 146.946
50 50 164.695
50 50 116.575
50 50 125.527
50 50 127.735
50 50 74.0522
50 50 57.2079
50 50 136.002
50 50 115.144
50 50 64.2981
50 50 9.56291
50 50 131.811
50 50 68.138
50 50 147.713
50 50 123.312
50 50 30.6932
50 50 91.9032
50 50 113.895
50 50 114.462
50 50 51.6024
50 50 154.105
50 50 72.6225
50 50 99.9853
50 50 62.7733
50 50 168.325
50 50 61.6991
50 50 65.1603
50 50 62.5446
50 50 53.804
50 50 14.9597
50 50 58.7515
50 50 79.2503
50 50 94.685
50 50 158.953
50 50 7.33676
50 50 102.402
50 50 126.554
50 50 29.3314
50 50 59.6096
50 50 34.0019
50 50 124.687
50 50 66.352
50 50 84.2981
50 50 9.79599
50 50 148.923
50 50 151.095
50 50 130.662
50 50 15.1168
50 50 178.056
50 50 20.2203
50 50 32.0607
50 50 75.9199
50 50 58.338
50 50 169.075
50 50 60.5789
50 50 122.348
50 50 11.5689
50 50 95.2027
50 50 117.5
50 50 44.3769
50 50 50.835
50 50 89.8883
50 50 34.7578
50 50 113.96
50 50 36.2073
50 50 156.073
50 50 25.7204
50 50 66.484
50 50 173.515
50 50 116.96
50 50 121.529
50 50 138.052
50 50 69.3479
50 50 48.7491
50 50 62.6157
50 50 18.2012
50 50 109.073
50 50 95.9878
50 50 160.311
50 50 58.6919
50 50 110.706
50 50 131.286
50 50 80.3897
50 50 74.2596
50 50 135.199
50 50 33.5536
50 50 158.737
50 50 6.48418
50 50 120.366
50 50 53.2976
50 50 66.9204
50 50 108.415
50 50 36.4216
50 50 157.066
50 50 67.4008
50 50 96.1416
50 50 32.4694
50 50 20.8655
50 50 162.042
50 50 33.4668
50 50 84.8525
50 50 63.2265
50 50 114.928
50 50 159.755
50 50 62.7095
50 50 128.703
50 50 138.709
50 50 24.2183
50 50 25.3952
50 50 46.9446
50 50 143.543
50 50 61.3786
50 50 124.906
50 50 140.706
50 50 88.2803
50 50 50.4092
50 50 1.57252
50 50 111.609
50 50 135.321
50 50 98.4527
50 50 51.3801
50 50 9.44709
50 50 48.8986
50 50 156.813
50 50 160.684
50 50 163.152
50 50 57.5865
50 50 140.595
50 50 1.91855
50 50 165.213
50 50 171.348
50 50 78.1824
50 50 83.8809
50 50 175.164
50 50 50.9893
50 50 60.9463
50 50 140.56
50 50 68.8026
50 50 146.719
50 50 135.042
50 50 66.7342
50 50 6.21895
50 50 46.9813
50 50 168.179
50 50 102.493
50 50 118.982
50 50 64.6152
50 50 100.946
50 50 126.026
50 50 153.595
50 50 141.736
50 50 29.0025
50 50 113.139
50 50 63.3347
50 50 109.739
50 50 87.984
50 50 105.994
50 50 100.516
50 50 176.028
50 50 89.149
50 50 69.2229
50 50 56.9777
50 50 151.349
50 50 10.3086
50 50 58.2027
50 50 60.9254
50 50 100.048
50 50 127.536
50 50 137.985
50 50 133.723
50 50 134.205
50 50 95.5613
50 50 28.1294
50 50 154.687
50 50 50.7925
50 50 43.261
50 50 112.41
50 50 96.793
50 50 72.2765
50 50 29.7541
50 50 91.6191
50 50 137.075
50 50 28.1959
50 50 152.431
50 50 27.9937
50 50 42.3291
50 50 132.923
50 50 12.1871
50 50 121.029
50 50 152.43
50 50 4.20259
50 50 104.883
50 50 56.417
50 50 8.37734
50 50 168.947
50 50 31.6864
50 50 83.7227
50 50 14.8744
50 50 47.3977
50 50 124.389
50 50 163.108
50 50 47.8041
50 50 54.023
50 50 153.75
50 50 5.16053
50 50 114.436
50 50 139.056
50 50 160.495
50 50 134.062
50 50 174.317
50 50 178.899
50 50 71.0745
50 50 141.868
50 50 59.3774
50 50 133
50 50 171.178
50 50 111.486
50 50 93.0538
50 50 79.5178
50 50 113.247
50 50 75.1421
50 50 84.8931
50 50 150.051
50 50 175.63
50 50 37.8572
50 50 31.6062
50 50 179.508
50 50 105.665
50 50 57.9392
50 50 29.718
50 50 104.763
50 50 58.5991
50 50 67.7314
50 50 3.04587
50 50 77.4588
50 50 173.661
50 50 76.9063
50 50 102.265
50 50 28.8366
50 50 10.7678
50 50 1.70585
50 50 175.375
50 50 105.781
50 50 148.443
50 50 37.7722
50 50 32.6371
50 50 148.58
50 50 59.1007
50 50 103.718
50 50 62.3516
50 50 148.991
50 50 138.733
50 50 53.3152
50 50 118.209
50 50 29.3015
50 50 31.4181
50 50 86.7448
50 50 32.8171
50 50 123.354
50 50 168.359
50 50 104.778
50 50 55.9623
50 50 161.196
50 50 131.194
50 50 163.271
50 50 51.0818
50 50 79.9905
50 50 50.5959
50 50 74.6968
50 50 68.981
50 50 108.146
50 50 37.7384
50 50 89.4947
50 50 116.648
50 50 116.519
50 50 121.713
50 50 167.066
50 50 86.4887
50 50 24.4038
50 50 32.4966
50 50 170.286
50 50 68.6658
50 50 6.48374
50 50 60.4945
50 50 1.47277
50 50 126.393
50 50 116.185
50 50 9.01411
50 50 56.7318
50 50 8.37538
50 50 143.981
50 50 51.6132
50 50 9.87641
50 50 98.5519
50 50 106.708
50 50 176.865
50 50 27.2379
50 50 40.9593
50 50 142.984
50 50 101.012
50 50 136.436
50 50 169.118
50 50 82.5942
50 50 85.6756
50 50 141.512
50 50 50.9474
50 50 156.841
50 50 86.2358
50 50 149.902
50 50 66.6351
50 50 153.357
50 50 23.5412
