ShiftX   ShiftY   Rotation
50 50 50.5723
50 50 156.328
50 50 84.79
50 50 148.172
50 50 55.6518
50 50 171.155
50 50 143.869
50 50 142.746
50 50 37.9415
50 50 131.254
50 50 79.746
50 50 146.132
50 50 21.8102
50 50 72.3134
50 50 53.0663
50 50 45.0126
50 50 59.3024
50 50 52.3325
50 50 104.276
50 50 119.252
50 50 114.483
50 50 94.7313
50 50 97.9147
50 50 110.834
50 50 5.88274
50 50 92.8974
50 50 152.933
50 50 153.925
50 50 170.929
50 50 44.8791
50 50 160.707
50 50 64.1073
50 50 110.207
50 50 179.815
50 50 58.8098
50 50 171.81
50 50 94.928
50 50 79.3723
50 50 143.215
50 50 7.74506
50 50 55.8324
50 50 89.9769
50 50 54.3312
50 50 120.011
50 50 75.2884
50 50 96.2376
50 50 38.6885
50 50 56.8371
50 50 51.1092
50 50 153.188
50 50 128.534
50 50 41.7685
50 50 13.3979
50 50 80.066
50 50 34.7946
50 50 161.811
50 50 158.382
50 50 63.2773
50 50 71.4862
50 50 12.6556
50 50 118.264
50 50 174.01
50 50 151.872
50 50 152.58
50 50 45.216
50 50 141.443
50 50 109.286
50 50 172.614
50 50 111.685
50 50 168.567
50 50 178.355
50 50 131.047
50 50 95.6005
50 50 169.159
50 50 138.941
50 50 5.46614
50 50 89.273
50 50 143.18
50 50 126.695
50 50 16.9832
50 50 58.3339
50 50 93.3434
50 50 43.399
50 50 106.935
50 50 63.3393
50 50 1.58137
50 50 15.4064
50 50 13.3527
50 50 157.749
50 50 85.9994
50 50 37.8727
50 50 175.548
50 50 19.9247
50 50 11.3429
50 50 74.6981
50 50 117.106
50 50 167.287
50 50 125.935
50 50 114.405
50 50 95.384
50 50 165.693
50 50 2.05494
50 50 133.183
50 50 145.82
50 50 114.077
50 50 154.218
50 50 51.4865
50 50 148.814
50 50 92.7381
50 50 136.667
50 50 126.217
50 50 7.11956
50 50 56.6524
50 50 39.8577
50 50 132.946
50 50 121.109
50 50 106.765
50 50 35.103
50 50 108.766
50 50 2.13902
50 50 154.701
50 50 20.7537
50 50 169.823
50 50 91.8168
50 50 18.298
50 50 51.974
50 50 113.656
50 50 114.682
50 50 71.7729
50 50 82.7383
50 50 44.1239
50 50 20.604
50 50 83.5492
50 50 97.4353
50 50 82.0027
50 50 14.356
50 50 138.121
50 50 94.399
50 50 79.1503
50 50 143.475
50 50 24.6932
50 50 38.3733
50 50 20.4437
50 50 37.9645
50 50 138.339
50 50 167.515
50 50 137.716
50 50 70.0218
50 50 33.075
50 50 123.761
50 50 31.0895
50 50 10.5746
50 50 50.3328
50 50 94.5954
50 50 81.323
50 50 107.804
50 50 60.3966
50 50 57.6212
50 50 178.093
50 50 131.336
50 50 133.655
50 50 49.946
50 50 1.8267
50 50 104.212
50 50 114.876
50 50 150.524
50 50 17.1232
50 50 147.075
50 50 128.576
50 50 70.5873
50 50 36.3464
50 50 135.761
50 50 117.884
50 50 58.4253
50 50 174.014
50 50 125.208
50 50 131.528
50 50 146.098
50 50 116.625
50 50 21.5387
50 50 54.6715
50 50 95.1845
50 50 127.252
50 50 145.344
50 50 161.997
50 50 145.887
50 50 172.825
50 50 99.0943
50 50 159.105
50 50 16.0868
50 50 99.3371
50 50 74.4435
50 50 119.382
50 50 38.1883
50 50 151.109
50 50 90.3148
50 50 79.8139
50 50 87.8426
50 50 95.5107
50 50 54.7756
50 50 179.809
50 50 94.8258
50 50 54.9334
50 50 147.799
50 50 86.8942
50 50 88.6129
50 50 77.1934
50 50 2.83089
50 50 130.825
50 50 18.0894
50 50 43.8031
50 50 62.5372
50 50 55.8471
50 50 154.161
50 50 57.1231
50 50 149.607
50 50 36.2916
50 50 104.136
50 50 112.682
50 50 81.8367
50 50 36.1772
50 50 105.304
50 50 32.2673
50 50 88.771
50 50 45.9915
50 50 95.9596
50 50 137.791
50 50 117.104
50 50 18.1959
50 50 63.7264
50 50 43.0768
50 50 69.686
50 50 91.0031
50 50 149.349
50 50 60.3562
50 50 54.7479
50 50 165.276
50 50 55.4123
50 50 126.752
50 50 174.693
50 50 28.7623
50 50 43.8605
50 50 142.721
50 50 29.1695
50 50 17.7977
50 50 98.6226
50 50 128.977
50 50 53.4716
50 50 20.9574
50 50 137.685
50 50 54.3762
50 50 165.246
50 50 173.773
50 50 159.423
50 50 134.949
50 50 98.2402
50 50 141.849
50 50 77.4685
50 50 3.28257
50 50 40.5487
50 50 44.1084
50 50 174.459
50 50 81.0908
50 50 160.063
50 50 26.8039
50 50 55.4486
50 50 43.1567
50 50 59.1433
50 50 46.1081
50 50 127.669
50 50 177.796
50 50 11.3664
50 50 109.762
50 50 6.53024
50 50 167.964
50 50 115.371
50 50 123.13
50 50 65.9807
50 50 142.738
50 50 104.056
50 50 155.332
50 50 122.578
50 50 40.274
50 50 175.31
50 50 29.3841
50 50 36.2472
50 50 30.7826
50 50 12.7495
50 50 67.8605
50 50 2.80315
50 50 152.802
50 50 130.364
50 50 126.707
50 50 106.787
50 50 21.7326
50 50 154.085
50 50 38.3619
50 50 75.6025
50 50 42.8707
50 50 127.493
50 50 175.431
50 50 31.2221
50 50 27.6095
50 50 73.8039
50 50 101.811
50 50 22.4082
50 50 29.2574
50 50 142.74
50 50 22.3626
50 50 114.596
50 50 62.5292
50 50 93.046
50 50 119.483
50 50 97.2663
50 50 48.018
50 50 121.333
50 50 23.5048
50 50 172.211
50 50 106.982
50 50 120.499
50 50 92.1417
50 50 11.0907
50 50 119.107
50 50 16.687
50 50 101.702
50 50 135.664
50 50 101.383
50 50 60.4827
50 50 59.7443
50 50 166.317
50 50 124.301
50 50 81.9986
50 50 168.957
50 50 132.994
50 50 98.3053
50 50 110.188
50 50 165.683
50 50 27.4602
50 50 113.299
50 50 156.029
50 50 82.5418
50 50 63.2955
50 50 50.9612
50 50 167.556
50 50 143.896
50 50 48.5907
50 50 138.577
50 50 10.9836
50 50 3.84538
50 50 63.9638
50 50 17.216
50 50 89.1236
50 50 23.4637
50 50 122.015
50 50 132.368
50 50 42.0947
50 50 151.864
50 50 152.735
50 50 73.7744
50 50 21.3691
50 50 101.277
50 50 136.13
50 50 137.903
50 50 51.2453
50 50 144.6
50 50 90.5796
50 50 134.639
50 50 88.7212
50 50 3.12383
50 50 125.849
50 50 160.154
50 50 132.048
50 50 158.843
50 50 168.736
50 50 170.283
50 50 134.532
50 50 20.7081
50 50 2.27818
50 50 128.838
50 50 157.762
50 50 22.9166
50 50 12.2701
50 50 172.299
50 50 143.914
50 50 141.495
50 50 138.102
50 50 3.72898
50 50 31.2433
50 50 9.17625
50 50 151.038
50 50 95.1497
50 50 168.949
50 50 0.0161865
50 50 131.564
50 50 43.0095
50 50 133.545
50 50 14.8534
50 50 179.624
50 50 29.2812
50 50 108.377
50 50 59.562
50 50 44.4044
50 50 5.82529
50 50 66.2046
50 50 95.8854
50 50 62.3455
50 50 50.9189
50 50 11.7475
50 50 151.838
50 50 120.459
50 50 18.4065
50 50 155.593
50 50 73.0936
50 50 97.0741
50 50 155.331
50 50 54.621
50 50 111.294
50 50 159.765
50 50 16.9198
50 50 138.955
50 50 143.721
50 50 5.9659
50 50 24.0196
50 50 60.5632
50 50 60.2498
50 50 15.807
50 50 22.0307
50 50 108.706
50 50 144.847
50 50 173.622
50 50 33.4119
50 50 166.657
50 50 166.072
50 50 112.614
50 50 168.714
50 50 53.0473
50 50 116.089
50 50 14.1727
50 50 66.5898
50 50 165.422
50 50 77.4866
50 50 89.0408
50 50 72.5652
50 50 27.3561
50 50 71.5834
50 50 121.168
50 50 113.635
50 50 52.5795
50 50 48.9955
50 50 68.6531
50 50 77.3618
50 50 96.8234
50 50 134.813
50 50 90.7925
50 50 13.7102
50 50 11.8465
50 50 174.529
50 50 125.92
50 50 116.48
50 50 70.7055
50 50 119.886
50 50 115.443
50 50 94.2921
50 50 47.9477
50 50 31.7193
50 50 11.1593
50 50 173.664
50 50 40.8498
50 50 44.184
50 50 38.1692
50 50 40.4364
50 50 108.662
50 50 100.214
50 50 138.639
50 50 82.7767
50 50 123.419
50 50 151.782
50 50 145.555
50 50 122.974
50 50 18.2313
50 50 45.3458
50 50 104
50 50 145.695
50 50 44.2698
50 50 148.845
50 50 32.0372
50 50 75.1972
50 50 65.8106
50 50 14.262
50 50 99.4495
50 50 104.707
50 50 79.1256
50 50 64.5312
50 50 64.5143
50 50 8.1557
50 50 176.991
50 50 34.9837
50 50 155.342
50 50 22.5079
50 50 158.072
50 50 121.303
50 50 42.2442
50 50 150.88
50 50 134.694
50 50 125.476
50 50 20.1245
50 50 92.3759
50 50 17.9028
50 50 65.0399
50 50 28.2261
50 50 68.9892
50 50 127.226
50 50 51.5317
50 50 16.8238
50 50 68.7651
50 50 15.7059
50 50 61.8562
50 50 85.0906
50 50 128.472
50 50 137.925
50 50 7.07835
50 50 136.103
50 50 80.0977
50 50 149.51
50 50 20.3136
50 50 165.822
50 50 32.7393
50 50 114.211
50 50 57.4072
50 50 98.7142
50 50 23.0775
50 50 118.539
50 50 94.3772
50 50 99.9093
50 50 18.3742
50 50 158.493
50 50 138.108
50 50 47.0265
50 50 152.458
50 50 95.8589
50 50 2.81183
50 50 176.486
50 50 58.2663
50 50 69.7612
50 50 27.6214
50 50 171.586
50 50 51.0971
50 50 163.217
50 50 103.526
50 50 69.106
50 50 128.5
50 50 127.103
50 50 98.5459
50 50 141.65
50 50 146.875
50 50 30.6221
50 50 46.0189
50 50 1.99484
50 50 38.314
50 50 95.8032
50 50 90.6212
50 50 169.961
50 50 25.5575
50 50 142.542
50 50 101.988
50 50 61.8702
50 50 132.511
50 50 14.8953
50 50 73.4136
50 50 95.8022
50 50 66.8666
50 50 175.091
50 50 41.5975
50 50 179.64
50 50 28.315
50 50 40.7663
50 50 135.275
50 50 122.981
50 50 36.533
50 50 142.923
50 50 48.3827
50 50 25.9772
50 50 1.98386
50 50 126.803
50 50 120.407
50 50 150.567
50 50 5.46351
50 50 65.5882
50 50 99.997
50 50 56.9866
50 50 143.629
50 50 3.53464
50 50 127.481
50 50 10.3576
50 50 164.297
50 50 37.7096
50 50 36.4296
50 50 162.801
50 50 107.824
50 50 102.875
50 50 30.2206
50 50 75.0779
50 50 125.94
50 50 106.581
50 50 60.0471
50 50 1.93096
50 50 135.195
50 50 125.308
50 50 55.3956
50 50 107.409
50 50 102.127
50 50 45.8289
50 50 90.4896
50 50 30.5507
50 50 48.3572
50 50 104.894
50 50 96.1409
50 50 137.454
50 50 116.482
50 50 23.6393
50 50 90.7326
50 50 73.2187
50 50 93.2079
50 50 123.902
50 50 6.73832
50 50 119.886
50 50 145.879
50 50 38.9797
50 50 131.948
50 50 54.7248
50 50 166.943
50 50 144.685
50 50 22.6034
50 50 145.443
50 50 22.3687
50 50 118.8
50 50 93.7772
50 50 158.211
50 50 129.246
50 50 126.596
50 50 115.153
50 50 105.461
50 50 126.459
50 50 26.1229
50 50 123.532
50 50 18.3793
50 50 99.7539
50 50 95.1594
50 50 141.117
50 50 172.086
50 50 132.979
50 50 170.74
50 50 52.6347
50 50 176.905
50 50 98.2432
50 50 141.501
50 50 118.376
50 50 114.135
50 50 100.3
50 50 83.3674
50 50 117.557
50 50 121.931
50 50 33.392
50 50 94.8833
50 50 121.375
50 50 147.666
50 50 16.6551
50 50 58.6182
50 50 129.055
50 50 16.6204
50 50 103.136
50 50 101.52
50 50 158.115
50 50 81.9758
50 50 149.035
50 50 66.6357
50 50 84.933
50 50 61.6347
50 50 79.1234
50 50 3.68756
50 50 159.237
50 50 0.504185
50 50 116.955
50 50 20.4964
50 50 66.5984
50 50 39.3205
50 50 12.6648
50 50 113.767
50 50 162.782
50 50 7.15508
50 50 82.349
50 50 139.093
50 50 64.7893
50 50 177.244
50 50 91.5052
50 50 161.057
50 50 15.8023
50 50 14.7573
50 50 73.0787
50 50 52.739
50 50 30.1127
50 50 73.0332
50 50 87.0936
50 50 147.372
50 50 46.162
50 50 156.242
50 50 120.14
50 50 62.9528
50 50 38.5313
50 50 113.279
50 50 107.282
50 50 30.9394
50 50 154.597
50 50 37.1143
50 50 108.536
50 50 68.0646
50 50 54.4184
50 50 72.7781
50 50 109.901
50 50 44.4388
50 50 73.6634
50 50 160.174
50 50 88.6543
50 50 130.306
50 50 79.391
50 50 24.3128
50 50 17.4537
50 50 72.7269
50 50 1.97419
50 50 0.737169
50 50 11.4528
50 50 13.9051
50 50 173.505
50 50 145.465
50 50 108.438
50 50 36.2208
50 50 170.721
50 50 59.1726
50 50 56.9516
50 50 7.34013
50 50 50.7385
50 50 24.4306
50 50 152.141
50 50 122.158
50 50 60.7497
50 50 31.7309
50 50 151.024
50 50 111.388
50 50 61.6365
50 50 10.0018
50 50 68.4114
50 50 99.7093
50 50 118.677
50 50 91.0011
50 50 166.809
50 50 27.7036
50 50 86.6151
50 50 48.0828
50 50 98.558
50 50 57.644
50 50 108.806
50 50 133.661
50 50 166.972
50 50 119.309
50 50 133.245
50 50 1.58177
50 50 136.438
50 50 28.9607
50 50 109.313
50 50 133.111
50 50 128.05
50 50 10.9341
50 50 41.3178
50 50 5.72605
50 50 19.9555
50 50 38.8727
50 50 87.0141
50 50 75.4769
50 50 107.355
50 50 133.019
50 50 22.4656
50 50 7.24437
50 50 14.6804
50 50 178.121
50 50 8.10423
50 50 45.5853
50 50 91.2825
50 50 166.077
50 50 131.868
50 50 136.043
50 50 134.835
50 50 54.005
50 50 70.4942
50 50 167.39
50 50 101.247
50 50 95.8266
50 50 161.563
50 50 105.323
50 50 30.8603
50 50 63.8738
50 50 88.4249
50 50 23.1488
50 50 173.864
50 50 113.208
50 50 14.1722
50 50 169.039
50 50 118.607
50 50 97.0417
50 50 57.5015
50 50 177.015
50 50 18.311
50 50 52.5017
50 50 22.835
50 50 150.284
50 50 162.014
50 50 11.974
50 50 53.6983
50 50 111.272
50 50 85.9108
50 50 169.374
50 50 16.4501
50 50 64.6247
50 50 96.6894
50 50 173.814
50 50 107.128
50 50 115.505
50 50 146.332
50 50 61.1898
50 50 47.6837
50 50 98.0104
50 50 62.3528
50 50 61.0308
50 50 80.0063
50 50 96.2253
50 50 146.278
50 50 16.9682
50 50 160.825
50 50 95.3831
50 50 57.0337
50 50 29.9811
50 50 150.793
50 50 130.67
50 50 39.6919
50 50 146.126
50 50 38.8288
50 50 131.541
50 50 18.4539
50 50 68.4557
50 50 70.0746
50 50 8.11379
50 50 60.4539
50 50 30.5715
50 50 102.596
50 50 74.958
50 50 31.1085
50 50 141.472
50 50 11.5662
50 50 120.164
50 50 146.2
50 50 33.7951
50 50 80.9016
50 50 148.37
50 50 63.189
50 50 51.832
50 50 124.406
50 50 69.6643
50 50 112.589
50 50 114.288
50 50 43.4926
50 50 10.9599
50 50 155.518
50 50 15.3567
50 50 14.0692
50 50 162.625
50 50 123.662
50 50 51.5793
50 50 159.476
50 50 36.1034
50 50 20.4275
50 50 82.7918
50 50 157.872
50 50 26.9157
50 50 88.285
50 50 132.82
50 50 114.207
50 50 140.535
50 50 142.499
50 50 43.0029
50 50 6.87342
50 50 57.9397
50 50 19.0429
50 50 34.9391
50 50 153.475
50 50 9.17483
50 50 3.04903
50 50 111.22
50 50 152.675
50 50 123.051
50 50 37.9266
50 50 176.642
50 50 148.355
50 50 70.3249
50 50 156.04
50 50 32.2514
50 50 108.536
50 50 6.69699
50 50 4.00248
50 50 156.014
50 50 31.9949
50 50 63.7124
50 50 132.733
50 50 147.116
50 50 154.94
50 50 176.132
50 50 34.2133
50 50 46.9987
50 50 67.3079
50 50 75.7814
50 50 84.0422
50 50 52.0721
50 50 114.885
50 50 53.8703
50 50 35.1025
50 50 39.2083
50 50 171.178
50 50 85.7891
50 50 123.779
50 50 29.9626
50 50 107.869
50 50 151.308
50 50 66.1185
50 50 66.5291
50 50 78.2185
50 50 70.4067
50 50 150.151
50 50 153.673
50 50 117.363
50 50 42.1953
50 50 149.273
50 50 169.782
50 50 11.1493
50 50 111.954
50 50 90.0089
50 50 67.6537
50 50 165.34
50 50 17.3028
50 50 113.489
50 50 118.704
50 50 172.924
50 50 96.8887
50 50 106.034
50 50 85.7984
50 50 135.934
50 50 121.146
50 50 11.552
50 50 122.035
50 50 162.987
50 50 46.8207
50 50 158.134
50 50 113.819
50 50 146.06
50 50 55.4357
50 50 8.67793
50 50 57.2156
50 50 106.2
50 50 140.108
50 50 35.1481
50 50 125.098
50 50 111.212
50 50 138.298
50 50 156.015
50 50 170.746
50 50 55.7219
50 50 121.926
50 50 111.365
50 50 169.519
50 50 86.2657
50 50 81.4014
50 50 154.804
50 50 72.4883
50 50 64.7836
50 50 130.942
50 50 4.37332
50 50 146.657
50 50 128
50 50 35.4869
50 50 104.044
50 50 102.085
50 50 14.9864
50 50 34.5416
50 50 18.9881
50 50 75.187
50 50 33.2352
50 50 21.4655
50 50 24.3361
50 50 6.33201
50 50 32.3938
50 50 78.7473
50 50 50.7704
50 50 125.062
