ShiftX   ShiftY   Rotation
50 50 30.0197
50 50 6.97471
50 50 161.641
50 50 126.437
50 50 148.477
50 50 144.673
50 50 93.7952
50 50 154.95
50 50 43.7608
50 50 136.49
50 50 109.897
50 50 78.4
50 50 123.781
50 50 7.10187
50 50 83.1056
50 50 30.5157
50 50 24.973
50 50 125.593
50 50 163.706
50 50 35.934
50 50 89.6651
50 50 38.9951
50 50 74.8654
50 50 77.4084
50 50 54.4735
50 50 24.9784
50 50 32.9675
50 50 52.0739
50 50 113.777
50 50 15.0378
50 50 47.2092
50 50 93.1428
50 50 151.495
50 50 103.649
50 50 88.7563
50 50 162.544
50 50 91.0342
50 50 150.517
50 50 6.56122
50 50 165.407
50 50 55.5092
50 50 126.247
50 50 128.997
50 50 116.121
50 50 44.0495
50 50 68.5457
50 50 14.442
50 50 83.1619
50 50 155.083
50 50 83.4542
50 50 171.452
50 50 4.60244
50 50 132.25
50 50 8.18451
50 50 71.2147
50 50 132.923
50 50 104.175
50 50 9.69799
50 50 162.842
50 50 24.4943
50 50 125.026
50 50 134.066
50 50 119.944
50 50 33.2666
50 50 50.2176
50 50 161.819
50 50 19.6872
50 50 32.9593
50 50 14.2382
50 50 69.5902
50 50 59.4229
50 50 36.4743
50 50 81.2167
50 50 151.828
50 50 166.197
50 50 166.299
50 50 6.57344
50 50 8.80192
50 50 151.994
50 50 23.6496
50 50 145.108
50 50 82.0076
50 50 132.466
50 50 165.241
50 50 48.7667
50 50 47.3829
50 50 99.0961
50 50 83.6133
50 50 39.2829
50 50 176.159
50 50 107.94
50 50 39.9961
50 50 62.1179
50 50 94.7532
50 50 115.036
50 50 58.5998
50 50 165.454
50 50 148.468
50 50 35.908
50 50 56.6934
50 50 45.6416
50 50 56.7414
50 50 127.815
50 50 129.019
50 50 165.547
50 50 129.12
50 50 72.8222
50 50 39.3559
50 50 128.354
50 50 33.7053
50 50 22.2238
50 50 10.9642
50 50 104.336
50 50 122.397
50 50 154.208
50 50 47.019
50 50 99.801
50 50 156.634
50 50 40.0988
50 50 100.985
50 50 133.244
50 50 105.501
50 50 168.327
50 50 140.536
50 50 3.37317
50 50 120.203
50 50 175.227
50 50 47.7549
50 50 147.075
50 50 70.8498
50 50 81.8629
50 50 120.736
50 50 47.0191
50 50 167.883
50 50 157.293
50 50 111.538
50 50 169.369
50 50 34.7786
50 50 17.9898
50 50 91.452
50 50 76.9146
50 50 163.717
50 50 80.0121
50 50 106.092
50 50 23.0651
50 50 64.0013
50 50 106.767
50 50 149.708
50 50 40.3157
50 50 170.692
50 50 20.5517
50 50 173.776
50 50 133.759
50 50 134.269
50 50 40.9582
50 50 152.384
50 50 66.1582
50 50 3.03181
50 50 26.6562
50 50 7.7544
50 50 175.872
50 50 49.0211
50 50 32.6053
50 50 171.54
50 50 71.3241
50 50 151.507
50 50 49.4138
50 50 116.857
50 50 171.208
50 50 167.741
50 50 150.836
50 50 68.3714
50 50 52.8724
50 50 63.6078
50 50 122.103
50 50 43.7894
50 50 68.9168
50 50 86.7284
50 50 86.5788
50 50 12.5816
50 50 119.61
50 50 12.4493
50 50 57.12
50 50 102.623
50 50 82.9865
50 50 21.3869
50 50 2.68746
50 50 67.1288
50 50 105.588
50 50 119.496
50 50 114.4
50 50 15.2674
50 50 57.3708
50 50 44.784
50 50 77.213
50 50 95.5251
50 50 114.238
50 50 83.6141
50 50 38.1436
50 50 40.1345
50 50 1.09722
50 50 53.2174
50 50 71.8903
50 50 91.266
50 50 83.0243
50 50 127.011
50 50 15.4575
50 50 89.8169
50 50 115.32
50 50 93.9067
50 50 106.724
50 50 92.2903
50 50 144.133
50 50 3.04695
50 50 88.8167
50 50 56.9383
50 50 176.174
50 50 109.016
50 50 73.3635
50 50 120.919
50 50 31.4375
50 50 83.4725
50 50 125.832
50 50 72.1525
50 50 13.7444
50 50 62.7351
50 50 123.344
50 50 168.883
50 50 53.5086
50 50 46.0801
50 50 170.472
50 50 83.5085
50 50 41.0076
50 50 93.9443
50 50 67.4738
50 50 74.7818
50 50 75.4032
50 50 125.707
50 50 139.776
50 50 165.532
50 50 40.9919
50 50 110.351
50 50 126.45
50 50 74.7045
50 50 31.1924
50 50 146.721
50 50 129.014
50 50 126.842
50 50 14.826
50 50 61.2154
50 50 105.282
50 50 15.8841
50 50 161.203
50 50 152.24
50 50 123.039
50 50 120.346
50 50 113.08
50 50 40.3015
50 50 83.8982
50 50 95.9771
50 50 160.673
50 50 64.673
50 50 98.6016
50 50 65.7682
50 50 161.846
50 50 82.0684
50 50 166.625
50 50 153.93
50 50 1.96365
50 50 131.051
50 50 84.2759
50 50 94.0667
50 50 37.5941
50 50 94.3214
50 50 168.513
50 50 26.9212
50 50 44.3095
50 50 109.934
50 50 126.059
50 50 41.0013
50 50 161.801
50 50 10.0704
50 50 92.8498
50 50 137.377
50 50 7.21314
50 50 173.972
50 50 85.4172
50 50 54.707
50 50 5.86091
50 50 169.051
50 50 33.5486
50 50 160.542
50 50 70.1308
50 50 73.9971
50 50 155.154
50 50 97.1878
50 50 109.382
50 50 147.762
50 50 59.0093
50 50 20.403
50 50 117.727
50 50 164.154
50 50 26.9329
50 50 72.0055
50 50 144.576
50 50 81.7798
50 50 30.5877
50 50 50.7713
50 50 121.831
50 50 20.5173
50 50 121.335
50 50 48.745
50 50 67.1284
50 50 127.354
50 50 132.846
50 50 152.111
50 50 14.092
50 50 38.3065
50 50 23.2686
50 50 157.126
50 50 145.049
50 50 2.98874
50 50 11.3216
50 50 86.1937
50 50 68.7778
50 50 157.235
50 50 111.741
50 50 12.6119
50 50 97.4267
50 50 123.74
50 50 154.302
50 50 103.699
50 50 70.4939
50 50 19.6258
50 50 177.847
50 50 129.662
50 50 59.7532
50 50 84.6906
50 50 2.70051
50 50 42.4015
50 50 73.1683
50 50 7.98814
50 50 129.431
50 50 112.325
50 50 18.3547
50 50 124.521
50 50 17.4618
50 50 134.697
50 50 40.859
50 50 30.2774
50 50 178.369
50 50 75.6714
50 50 26.156
50 50 18.1234
50 50 92.8594
50 50 80.4858
50 50 96.8469
50 50 44.6529
50 50 111.03
50 50 174.702
50 50 146.923
50 50 55.0296
50 50 32.3762
50 50 17.1584
50 50 141.849
50 50 140.373
50 50 166.648
50 50 18.4123
50 50 155.228
50 50 23.2077
50 50 33.7315
50 50 84.1963
50 50 112.914
50 50 129.257
50 50 133.664
50 50 156.56
50 50 176.656
50 50 152.596
50 50 38.5528
50 50 131.265
50 50 53.862
50 50 54.3464
50 50 14.4104
50 50 31.2443
50 50 89.1001
50 50 147.292
50 50 62.4075
50 50 32.8867
50 50 59.7323
50 50 57.9618
50 50 129.027
50 50 165.408
50 50 179.17
50 50 70.7735
50 50 50.7931
50 50 163.938
50 50 40.6716
50 50 112.178
50 50 85.493
50 50 156.679
50 50 124.466
50 50 75.819
50 50 145.075
50 50 111.687
50 50 148.408
50 50 114.337
50 50 48.1169
50 50 36.1483
50 50 122.041
50 50 23.8147
50 50 75.3433
50 50 79.8455
50 50 11.2148
50 50 97.6925
50 50 146.623
50 50 121.948
50 50 177.234
50 50 1.79814
50 50 68.1099
50 50 154.323
50 50 71.823
50 50 162.422
50 50 172.653
50 50 99.7564
50 50 151.198
50 50 174.208
50 50 48.6154
50 50 98.4917
50 50 59.4578
50 50 123.624
50 50 175.775
50 50 133.106
50 50 33.3073
