ShiftX   ShiftY   Rotation
50 50 32.3541
50 50 136.969
50 50 173.233
50 50 87.3886
50 50 179.233
50 50 111.52
50 50 108.024
50 50 166.194
50 50 53.2156
50 50 22.7574
50 50 100.873
50 50 63.7817
50 50 174.36
50 50 138.595
50 50 33.5335
50 50 142.305
50 50 14.6608
50 50 35.7524
50 50 171.345
50 50 91.4954
50 50 65.6495
50 50 6.98306
50 50 50.0134
50 50 87.6416
50 50 73.7606
50 50 83.0396
50 50 134.154
50 50 53.3503
50 50 68.8072
50 50 46.2651
50 50 99.9958
50 50 138.504
50 50 15.3501
50 50 116.108
50 50 125.119
50 50 162.099
50 50 106.054
50 50 111.763
50 50 177.854
50 50 126.288
50 50 87.4063
50 50 10.8551
50 50 47.7294
50 50 15.5024
50 50 66.6234
50 50 26.102
50 50 9.56745
50 50 31.3373
50 50 32.5432
50 50 168.328
50 50 161.365
50 50 179.407
50 50 84.5646
50 50 76.8131
50 50 73.1167
50 50 153.225
50 50 54.7923
50 50 162.869
50 50 49.9256
50 50 83.249
50 50 21.4524
50 50 135.592
50 50 82.9212
50 50 1.08636
50 50 99.1841
50 50 161.034
50 50 59.6206
50 50 26.2817
50 50 167.003
50 50 132.762
50 50 1.70161
50 50 70.5695
50 50 140.848
50 50 153.374
50 50 95.1956
50 50 7.5939
50 50 55.9704
50 50 144.36
50 50 40.4761
50 50 166.928
50 50 140.314
50 50 130.752
50 50 73.3258
50 50 85.2875
50 50 154.782
50 50 117.581
50 50 46.2248
50 50 158.327
50 50 176.995
50 50 117.465
50 50 141.627
50 50 95.0828
50 50 26.7471
50 50 145.228
50 50 33.6673
50 50 161.673
50 50 81.553
50 50 107.44
50 50 80.1607
50 50 43.5419
50 50 145.886
50 50 24.5012
50 50 128.321
50 50 21.8762
50 50 124.709
50 50 164.866
50 50 82.3835
50 50 110.881
50 50 171.889
50 50 144.788
50 50 137.776
50 50 73.4167
50 50 54.2679
50 50 16.8963
50 50 44.5594
50 50 44.694
50 50 151.114
50 50 149.158
50 50 69.5423
50 50 91.1451
50 50 154.576
50 50 27.088
50 50 67.4751
50 50 82.1294
50 50 6.93491
50 50 148.423
50 50 36.3305
50 50 62.135
50 50 41.3719
50 50 76.7708
50 50 88.9547
50 50 73.1681
50 50 179.55
50 50 48.9498
50 50 121.709
50 50 137.361
50 50 115
50 50 153.443
50 50 59.9343
50 50 35.6863
50 50 53.547
50 50 47.4332
50 50 59.6475
50 50 25.6736
50 50 13.2979
50 50 67.7813
50 50 20.5574
50 50 158.843
50 50 166.797
50 50 162.294
50 50 103.146
50 50 27.3271
50 50 26.8207
50 50 80.8484
50 50 52.2951
50 50 1.17645
50 50 38.1117
50 50 107.126
50 50 177.439
50 50 169.695
50 50 60.2265
50 50 97.1189
50 50 93.2522
50 50 161.27
50 50 135.915
50 50 52.0527
50 50 34.4814
50 50 90.3115
50 50 88.1044
50 50 39.9452
50 50 78.2283
50 50 119.162
50 50 166.951
50 50 89.2998
50 50 139.301
50 50 4.34644
50 50 126.534
50 50 156.07
50 50 74.3856
50 50 172.782
50 50 39.5915
50 50 105.788
50 50 136.334
50 50 106.29
50 50 52.4665
50 50 64.3543
50 50 122.828
50 50 124.281
50 50 52.2533
50 50 3.05626
50 50 62.0434
50 50 156.058
50 50 32.7415
50 50 26.1683
50 50 72.8454
50 50 105.928
50 50 41.9355
50 50 154.767
50 50 30.1873
50 50 25.5545
50 50 19.334
50 50 46.2796
50 50 142.071
50 50 59.0114
50 50 159.792
50 50 78.0077
50 50 160.186
50 50 127.094
50 50 149.074
50 50 95.6689
50 50 30.0855
50 50 175.343
50 50 147.564
50 50 84.7494
50 50 71.4146
50 50 141.283
50 50 130.577
50 50 120.608
50 50 144.871
50 50 175.743
50 50 117.999
50 50 43.9269
50 50 22.0865
50 50 72.7978
50 50 63.0341
50 50 107.454
50 50 50.5192
50 50 174.323
50 50 76.2052
50 50 77.4853
50 50 114.531
50 50 125.047
50 50 162.525
50 50 40.9685
50 50 29.6816
50 50 3.17509
50 50 158.678
50 50 8.59975
50 50 116.093
50 50 165.739
50 50 118.25
50 50 102.63
50 50 122.689
50 50 23.6343
50 50 109.516
50 50 164.98
50 50 29.3772
50 50 177.351
50 50 3.69478
50 50 38.4697
50 50 163.227
50 50 114.59
50 50 159.715
50 50 55.1335
50 50 38.4439
50 50 119.395
50 50 111.703
50 50 5.84621
50 50 30.3555
50 50 145.479
50 50 99.686
50 50 34.2741
50 50 109.738
50 50 151.625
50 50 65.2232
50 50 60.5337
50 50 24.2794
50 50 50.4769
50 50 176.483
50 50 160.144
50 50 16.431
50 50 135.072
50 50 33.5377
50 50 161.071
50 50 72.2919
50 50 55.3325
50 50 44.287
50 50 25.6877
50 50 21.0985
50 50 73.2376
50 50 19.7049
50 50 167.809
50 50 138.733
50 50 146.006
50 50 114.256
50 50 77.1954
50 50 29.3267
50 50 131.554
50 50 77.037
50 50 85.0403
50 50 126.224
50 50 120.078
50 50 27.0944
50 50 21.2314
50 50 27.4909
50 50 85.7913
50 50 149.393
50 50 134.914
50 50 151.743
50 50 130.607
50 50 94.3455
50 50 160.246
50 50 53.1825
50 50 113.161
50 50 102.138
50 50 155.523
50 50 46.6394
50 50 71.1773
50 50 41.3874
50 50 156.374
50 50 173.006
50 50 102.069
50 50 134.856
50 50 91.1495
50 50 154.964
50 50 12.8269
50 50 70.9823
50 50 156.104
50 50 169.097
50 50 10.7216
50 50 133.321
50 50 102.944
50 50 55.6556
50 50 70.1573
50 50 151.259
50 50 137.656
50 50 45.1712
50 50 14.6106
50 50 135.899
50 50 64.2408
50 50 156.184
50 50 87.3223
50 50 65.9755
50 50 94.3513
50 50 10.4815
50 50 174.437
50 50 3.69191
50 50 16.1862
50 50 102.378
50 50 24.5389
50 50 98.7747
50 50 4.75471
50 50 141.32
50 50 12.1779
50 50 177.312
50 50 117.112
50 50 176.686
50 50 178.335
50 50 73.1068
50 50 39.1263
50 50 25.4091
50 50 171.773
50 50 147.439
50 50 172.245
50 50 148.795
50 50 139.676
50 50 131.887
50 50 168.498
50 50 3.75605
50 50 66.4651
50 50 41.7456
50 50 86.8369
50 50 32.0408
50 50 18.6159
50 50 10.4323
50 50 116.732
50 50 39.4704
50 50 117.75
50 50 37.6752
50 50 108.45
50 50 116.799
50 50 8.63085
50 50 29.6522
50 50 141.065
50 50 77.1315
50 50 162.579
50 50 10.103
50 50 119.828
50 50 34.5221
50 50 162.835
50 50 53.5043
50 50 153.088
50 50 167.47
50 50 4.22526
50 50 128.308
50 50 83.6779
50 50 84.7846
50 50 150.497
50 50 52.1841
50 50 179.113
50 50 165.496
50 50 146.041
50 50 106.655
50 50 5.00574
50 50 96.2642
50 50 128.575
50 50 87.4539
50 50 99.3584
50 50 106.145
50 50 13.782
50 50 127.201
50 50 116.058
50 50 110.69
50 50 79.4122
50 50 12.6016
50 50 105.887
50 50 158.561
50 50 179.757
50 50 178.923
50 50 129.958
50 50 167.785
50 50 21.0584
50 50 172.643
50 50 103.649
50 50 13.2555
50 50 3.68971
50 50 174.879
50 50 179.293
50 50 63.214
50 50 45.718
50 50 88.4342
50 50 147.194
50 50 31.8456
50 50 60.0381
50 50 173.459
50 50 169.096
50 50 99.3057
50 50 106.064
50 50 86.5473
50 50 86.8381
50 50 91.1567
50 50 73.2146
50 50 114.186
50 50 34.7099
50 50 158.798
50 50 169.721
50 50 35.4573
50 50 96.8946
50 50 39.0299
50 50 59.3914
50 50 136.937
50 50 0.0765419
50 50 31.118
50 50 119.535
50 50 153.052
50 50 42.674
50 50 1.64982
50 50 16.0187
50 50 160.692
50 50 90.3084
50 50 35.0065
50 50 118.476
50 50 109.153
50 50 79.8334
50 50 5.74575
50 50 73.856
50 50 5.10381
50 50 61.6584
50 50 42.8632
50 50 127.105
50 50 161.05
50 50 156.693
50 50 59.253
50 50 141.477
50 50 161.59
50 50 85.7004
50 50 99.0346
50 50 54.8506
50 50 46.03
50 50 97.9468
50 50 135.44
50 50 141.654
50 50 171.133
50 50 113.613
50 50 67.9712
50 50 139.811
50 50 7.47458
50 50 16.2222
50 50 169.031
50 50 127.935
50 50 1.46262
50 50 104.92
50 50 30.8885
50 50 27.885
50 50 118.416
50 50 36.8802
50 50 142.686
50 50 136.721
50 50 95.605
50 50 155.269
50 50 122.476
50 50 54.9008
50 50 119.818
50 50 17.7227
50 50 85.3209
50 50 96.2462
50 50 43.3408
