ShiftX   ShiftY   Rotation
50 50 78.8655
50 50 104.195
50 50 147.574
50 50 148.277
50 50 144.391
50 50 97.3686
50 50 72.5861
50 50 178.957
50 50 107.821
50 50 63.3258
50 50 134.372
50 50 178.088
50 50 127.733
50 50 138.759
50 50 34.1176
50 50 132.252
50 50 151.961
50 50 175.78
50 50 111.314
50 50 133.539
50 50 25.0689
50 50 34.6798
50 50 26.6925
50 50 116.681
50 50 172.57
50 50 61.4334
50 50 108.696
50 50 127.881
50 50 6.58954
50 50 100.524
50 50 149.068
50 50 101.301
50 50 32.2931
50 50 7.5148
50 50 168.911
50 50 89.4692
50 50 2.45227
50 50 20.3253
50 50 87.3873
50 50 114.101
50 50 49.8
50 50 12.056
50 50 44.2467
50 50 153.344
50 50 175.153
50 50 176.168
50 50 174.36
50 50 110.309
50 50 65.927
50 50 168.153
50 50 47.9156
50 50 44.5702
50 50 42.8635
50 50 118.085
50 50 155.599
50 50 98.6768
50 50 90.3987
50 50 164.748
50 50 120.652
50 50 17.4835
50 50 37.276
50 50 20.4317
50 50 1.42105
50 50 122.445
50 50 147.932
50 50 130.729
50 50 102.63
50 50 83.2421
50 50 19.3419
50 50 81.2814
50 50 34.1926
50 50 51.8433
50 50 57.5263
50 50 127.035
50 50 153.269
50 50 46.6163
50 50 130.393
50 50 91.1688
50 50 163.818
50 50 170.689
50 50 6.03221
50 50 85.9773
50 50 147.741
50 50 70.7161
50 50 107.06
50 50 156.203
50 50 15.9729
50 50 56.6507
50 50 145.019
50 50 107.79
50 50 179.461
50 50 59.5776
50 50 11.2902
50 50 132.921
50 50 57.5448
50 50 47.0934
50 50 115.738
50 50 8.80319
50 50 166.017
50 50 145.121
50 50 77.1115
50 50 148.463
50 50 81.7042
50 50 103.575
50 50 103.347
50 50 121.759
50 50 25.4227
50 50 4.53324
50 50 177.255
50 50 112.156
50 50 38.3795
50 50 94.9173
50 50 120.632
50 50 77.1777
50 50 139.94
50 50 85.8826
50 50 168.882
50 50 123.361
50 50 104.942
50 50 1.8153
50 50 58.3077
50 50 14.6774
50 50 165.717
50 50 162.203
50 50 33.0041
50 50 26.4261
50 50 10.6762
50 50 83.3984
50 50 81.1246
50 50 163.815
50 50 13.9828
50 50 20.0257
50 50 5.75154
50 50 86.9819
50 50 167.945
50 50 170.294
50 50 164.705
50 50 70.1102
50 50 4.49996
50 50 45.6976
50 50 147.291
50 50 133.352
50 50 115.992
50 50 73.8772
50 50 52.43
50 50 97.2151
50 50 177.407
50 50 115.549
50 50 59.189
50 50 129.689
50 50 112.825
50 50 125.301
50 50 129.092
50 50 114.009
50 50 152.238
50 50 143.48
50 50 122.331
50 50 60.5653
50 50 98.6849
50 50 178.777
50 50 7.6274
50 50 103.378
50 50 59.2421
50 50 123.677
50 50 72.1218
50 50 54.9844
50 50 92.0709
50 50 44.9936
50 50 64.4759
50 50 31.2691
50 50 77.5233
50 50 130.622
50 50 10.0411
50 50 105.183
50 50 106.558
50 50 139.615
50 50 153.815
50 50 114.155
