ShiftX   ShiftY   Rotation
50 50 170.223
50 50 157.912
50 50 99.3152
50 50 50.9379
50 50 71.2885
50 50 25.9027
50 50 129.247
50 50 149.646
50 50 98.0997
50 50 21.325
50 50 143.508
50 50 118.657
50 50 159.793
50 50 150.838
50 50 70.2674
50 50 88.7171
50 50 11.8264
50 50 171.781
50 50 159.096
50 50 138.274
50 50 49.2864
50 50 128.816
50 50 154.534
50 50 63.5906
50 50 130.934
50 50 87.7819
50 50 103.25
50 50 102.569
50 50 89.6659
50 50 128.356
50 50 134.096
50 50 152.377
50 50 21.4896
50 50 161.512
50 50 65.7223
50 50 23.4027
50 50 55.609
50 50 97.3345
50 50 6.65445
50 50 140.765
50 50 167.228
50 50 125.108
50 50 105.378
50 50 76.5433
50 50 64.9095
50 50 38.6131
50 50 29.6173
50 50 41.8447
50 50 86.4089
50 50 154.583
50 50 170.359
50 50 108.093
50 50 177.626
50 50 15.0368
50 50 36.8836
50 50 158.097
50 50 151.895
50 50 102.327
50 50 106.702
50 50 73.5593
50 50 164.395
50 50 128.605
50 50 129.829
50 50 97.1541
50 50 173.075
50 50 100.307
50 50 172.455
50 50 24.4353
50 50 152.899
50 50 37.0021
50 50 11.2373
50 50 6.08082
50 50 27.2629
50 50 151.191
50 50 64.8366
50 50 35.7737
50 50 80.1847
50 50 179.961
50 50 61.5558
50 50 135.281
50 50 121.152
50 50 154.596
50 50 109.745
50 50 148
50 50 71.769
50 50 100.692
50 50 116.975
50 50 47.0542
50 50 29.6553
50 50 171.597
50 50 1.71207
50 50 123.444
50 50 141.887
50 50 162.068
50 50 48.1043
50 50 127.683
50 50 54.3155
50 50 157.517
50 50 86.2349
50 50 109.651
50 50 32.257
50 50 27.0879
50 50 176.422
50 50 123.246
50 50 79.0913
50 50 98.7109
50 50 37.8713
50 50 127.776
50 50 59.9969
50 50 129.907
50 50 79.6094
50 50 72.1076
50 50 145.681
50 50 111.581
50 50 158.248
50 50 108.792
50 50 17.6462
50 50 62.0427
50 50 35.523
50 50 123.523
50 50 107.15
50 50 21.0536
50 50 13.3411
50 50 76.6858
50 50 81.5244
50 50 75.227
50 50 72.4936
50 50 54.1805
50 50 87.0392
50 50 163.456
50 50 27.2883
50 50 145.27
50 50 37.6168
50 50 126.497
50 50 87.8401
50 50 161.591
50 50 15.6971
50 50 138.513
50 50 80.7426
50 50 9.17234
50 50 140.35
50 50 49.424
50 50 1.56972
50 50 108.693
50 50 170.979
50 50 14.2961
50 50 123.546
50 50 37.8465
50 50 94.0868
50 50 172.098
50 50 91.4887
50 50 42.1314
50 50 108.341
50 50 126.098
50 50 77.7528
50 50 69.3401
50 50 99.7061
50 50 117.958
50 50 163.276
50 50 75.3765
50 50 18.1817
50 50 102.312
50 50 119.973
50 50 3.88621
50 50 45.1865
50 50 125.163
50 50 43.9331
50 50 21.8412
50 50 69.439
50 50 89.1273
50 50 144.185
50 50 46.9588
50 50 33.718
50 50 40.2108
50 50 18.4529
50 50 151.899
50 50 87.556
50 50 13.1379
50 50 46.8613
50 50 88.3445
50 50 83.3529
50 50 24.0073
50 50 109.543
50 50 152.268
50 50 85.1108
50 50 64.5928
50 50 62.8675
50 50 28.2818
50 50 173.616
50 50 41.9124
50 50 112.635
50 50 155.821
50 50 69.4042
50 50 0.41967
50 50 62.146
50 50 18.3861
50 50 123.773
50 50 8.88985
50 50 105.487
50 50 5.52136
50 50 151.906
