ShiftX   ShiftY   Rotation
50 50 172.895
50 50 20.4235
50 50 169.803
50 50 38.4885
50 50 82.5667
50 50 119.673
50 50 101.331
50 50 18.7241
50 50 143.023
50 50 67.9348
50 50 127.997
50 50 130.69
50 50 125.537
50 50 17.095
50 50 19.6152
50 50 48.8808
50 50 23.8245
50 50 75.9699
50 50 17.1512
50 50 164.055
50 50 153.663
50 50 55.6106
50 50 122.546
50 50 132.682
50 50 88.8543
50 50 32.9227
50 50 8.72175
50 50 137.651
50 50 53.8571
50 50 107.155
50 50 17.8043
50 50 32.7892
50 50 125.843
50 50 38.195
50 50 23.7749
50 50 154.337
50 50 142.613
50 50 62.3744
50 50 46.5804
50 50 63.3114
50 50 176.522
50 50 121.828
50 50 72.8849
50 50 158.004
50 50 153.034
50 50 72.8275
50 50 60.8443
50 50 103.157
50 50 142.004
50 50 125.169
50 50 82.7423
50 50 106.106
50 50 98.8958
50 50 94.9548
50 50 73.0026
50 50 36.4847
50 50 1.05895
50 50 43.892
50 50 14.2158
50 50 91.6874
50 50 37.5477
50 50 13.2285
50 50 103.434
50 50 87.5702
50 50 31.7394
50 50 145.502
50 50 121.664
50 50 62.7036
50 50 122.556
50 50 32.4192
50 50 165.141
50 50 29.8195
50 50 73.5494
50 50 97.1247
50 50 22.7218
50 50 130.482
50 50 80.7057
50 50 105.292
50 50 62.4444
50 50 35.5961
50 50 108.153
50 50 165.195
50 50 119.738
50 50 142.612
50 50 128.136
50 50 172.173
50 50 49.0643
50 50 38.7565
50 50 153.322
50 50 139.607
50 50 104.617
50 50 22.2677
50 50 69.0422
50 50 89.8688
50 50 116.454
50 50 160.044
50 50 23.873
50 50 158.579
50 50 171.909
50 50 150.791
50 50 165.117
50 50 87.0483
50 50 11.9827
50 50 40.3028
50 50 160.769
50 50 62.4508
50 50 111.774
50 50 47.7418
50 50 30.2841
50 50 58.5124
50 50 75.2055
50 50 76.1269
50 50 160.871
50 50 76.8381
50 50 44.3342
50 50 59.1906
50 50 154.397
50 50 143.696
50 50 177.482
50 50 14.9939
50 50 70.9199
50 50 104.037
50 50 119.82
50 50 79.4006
50 50 134.717
50 50 120.601
50 50 38.798
50 50 135.945
50 50 160.921
50 50 149.245
50 50 41.5211
50 50 49.2169
50 50 24.916
50 50 0.728287
50 50 57.4623
50 50 57.8288
50 50 8.84061
50 50 129.337
50 50 158.356
50 50 100.047
50 50 115.696
50 50 147.787
50 50 113.093
50 50 176.713
50 50 11.2559
50 50 65.478
50 50 174.249
50 50 78.5509
50 50 88.5377
50 50 120.485
50 50 29.0139
50 50 108.864
50 50 115.127
50 50 59.1679
50 50 80.5986
50 50 142.808
50 50 115.302
50 50 128.192
50 50 22.5575
50 50 13.6518
50 50 15.3862
50 50 103.995
50 50 121.748
50 50 148.435
50 50 58.6473
50 50 111.494
50 50 157.337
50 50 94.1397
50 50 79.6674
50 50 164.788
50 50 15.3019
50 50 72.3157
50 50 128.283
50 50 151.945
50 50 49.2117
50 50 42.4873
50 50 15.0992
50 50 152.548
50 50 14.7448
50 50 106.538
50 50 139.972
50 50 60.4391
50 50 146.694
50 50 113.236
50 50 13.8697
50 50 55.7421
50 50 69.6202
50 50 177.139
50 50 152.928
50 50 78.3002
50 50 1.4777
50 50 179.708
50 50 118.548
50 50 73.7817
50 50 34.7968
50 50 115.42
50 50 93.6995
50 50 62.4484
50 50 22.9512
50 50 37.154
50 50 82.3229
50 50 87.1141
50 50 128.282
50 50 133.869
50 50 179.778
50 50 73.7473
50 50 172.008
50 50 117.282
50 50 162.055
50 50 153.725
50 50 11.3248
50 50 61.1011
50 50 69.3667
50 50 168.776
50 50 75.9046
50 50 136.356
50 50 136.465
50 50 12.9419
50 50 179.186
50 50 92.0353
50 50 93.607
50 50 95.3823
50 50 92.0808
50 50 87.8138
50 50 9.04488
50 50 67.1246
50 50 158.972
50 50 115.9
50 50 109.726
50 50 65.8108
50 50 155.671
50 50 54.096
50 50 1.12254
50 50 136.597
50 50 98.9568
50 50 17.4583
50 50 121.905
50 50 170.267
50 50 61.6513
50 50 130.611
50 50 9.9976
50 50 76.3892
50 50 66.5345
50 50 26.7065
50 50 89.2045
50 50 110.487
50 50 125.299
50 50 175.573
50 50 7.07303
50 50 132.843
50 50 171.851
50 50 52.6768
50 50 100.01
50 50 90.8273
50 50 44.0251
50 50 62.1276
50 50 45.8508
50 50 10.4122
50 50 99.5333
50 50 72.9545
50 50 64.0339
50 50 62.7889
50 50 57.9529
50 50 103.86
50 50 65.1936
50 50 170.703
50 50 178.089
50 50 89.8975
50 50 71.2174
50 50 160.662
50 50 130.559
50 50 143.393
50 50 122.22
50 50 114.06
50 50 18.7522
50 50 121.329
50 50 37.781
50 50 29.2919
50 50 76.806
50 50 154.64
50 50 89.6362
50 50 81.6882
50 50 27.9381
50 50 55.6665
50 50 29.2033
50 50 146.603
50 50 118.559
50 50 158.823
50 50 110.462
50 50 83.3786
50 50 71.1687
