ShiftX   ShiftY   Rotation
50 50 91.4282
50 50 134.229
50 50 18.7334
50 50 112.998
50 50 8.57758
50 50 178.295
50 50 39.7982
50 50 52.146
50 50 110.821
50 50 26.818
50 50 4.18023
50 50 136.02
50 50 30.5294
50 50 93.7421
50 50 24.968
50 50 39.4151
50 50 26.6981
50 50 156.741
50 50 3.41431
50 50 62.2446
50 50 128.523
50 50 120.959
50 50 103.772
50 50 16.3711
50 50 145.928
50 50 100.38
50 50 162.746
50 50 32.0011
50 50 16.4663
50 50 92.8235
50 50 14.1803
50 50 4.17433
50 50 57.4006
50 50 75.442
50 50 43.1733
50 50 2.36368
50 50 169.687
50 50 141.07
50 50 152.559
50 50 25.883
50 50 179.643
50 50 0.485659
50 50 57.0589
50 50 127.775
50 50 179.748
50 50 51.2084
50 50 18.7251
50 50 126.876
50 50 57.0402
50 50 85.4149
50 50 93.1904
50 50 117.266
50 50 150.963
50 50 148.43
50 50 12.1148
50 50 165.906
50 50 80.2712
50 50 110.238
50 50 37.6909
50 50 112.318
50 50 157.799
50 50 101.009
50 50 138.218
50 50 147.902
50 50 5.97452
50 50 109.628
50 50 76.7125
50 50 75.7061
50 50 106.429
50 50 140.939
50 50 85.704
50 50 71.2621
50 50 84.7559
50 50 125.297
50 50 169.733
50 50 95.8445
50 50 142.924
50 50 138.333
50 50 125.497
50 50 131.343
50 50 13.5313
50 50 168.287
50 50 161.27
50 50 89.5654
50 50 78.9657
50 50 19.2399
50 50 9.91742
50 50 41.5005
50 50 135.002
50 50 24.4942
50 50 97.3824
50 50 125.782
50 50 35.9249
50 50 77.3493
50 50 175.586
50 50 2.72684
50 50 107.458
50 50 96.5794
50 50 36.5706
50 50 20.7391
50 50 20.8097
50 50 18.8608
50 50 147.828
50 50 133.38
50 50 22.3924
50 50 38.0914
50 50 149.18
50 50 42.5193
50 50 59.85
50 50 49.8116
50 50 81.115
50 50 49.1522
50 50 147.922
50 50 171.815
50 50 24.4926
50 50 3.0909
50 50 110.957
50 50 51.8293
50 50 144.03
50 50 111.581
50 50 2.56616
50 50 122.82
50 50 10.2349
50 50 90.2652
50 50 72.0478
50 50 57.6657
50 50 68.2381
50 50 35.0465
50 50 75.2204
50 50 90.6214
50 50 10.5633
50 50 173.045
50 50 158.366
50 50 33.7136
50 50 166.39
50 50 35.76
50 50 109.342
50 50 178.903
50 50 90.3193
50 50 35.6172
50 50 72.9063
50 50 18.4248
50 50 138.94
50 50 158.755
50 50 6.95921
50 50 160.875
50 50 118.888
50 50 143.092
50 50 144.651
50 50 146.238
50 50 38.2117
50 50 24.1671
50 50 31.8873
50 50 1.53681
50 50 97.3301
50 50 9.81792
50 50 69.794
50 50 129.93
